id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1085028063145009153,"amo essa hora como a rua é perigosa, sentado na janela vendo https://t.co/oR5MOfPHqn",0,2,False,,Tue Jan 15 04:17:03 +0000 2019
1106336966981881857,"@deuaam Amiga na verdade a rua é super perigosa. Na rua tenho outros gatos que podem machucar, bixo que pode até matar, comida que pessoas horríveis colocam veneno e etc. Meu gato passa o tempo todo em casa e sai por 15 minutos com meus pais acompanhando do lado.",0,2,False,,Thu Mar 14 23:31:02 +0000 2019
1099125827839688704,"O Hipermateus é muito movimentado. Fico feliz. Deixa minha rua menos perigosa. Mas cara TODO dia parece que algo quebra - um piso, o teto, o vidro. E os caras sempre arrumar esse horário. Toda noite o barulho pré-dormida é uma furadeira.",0,0,False,,Sat Feb 23 01:56:32 +0000 2019
1101107188435689472,"O carnaval carioca esse ano vai ser especial.Tanto os blocos de rua como as escolas de samba terão desfiles recheados de críticas políticas.
A arte é muito perigosa para os governantes. Ela tem o poder de desconstrução e crítica da estrutura  social.
Nos leva à reflexão constante",41,235,False,,Thu Feb 28 13:09:45 +0000 2019
1127257602335944706,@fagundesandrade Seria lindo se vc n estivesse sujando a pracinha e a tornando perigosa para doguinhos..... n quebre garrafa de vidro na rua PAZ,0,0,False,,Sat May 11 17:02:10 +0000 2019
1088210606321291266,Vou tomar me banhar e ir na rua tomar um vento na cr 💨,1,0,False,,Wed Jan 23 23:03:21 +0000 2019
1086017415039860738,passei numa rua perigosa kkkkkkkkk ainda bem q tava no bus,0,0,False,,Thu Jan 17 21:48:23 +0000 2019
1126267516853080065,@iguinCRF Nunca precisou entrar cedo em casa por causa que a rua tava perigosa,0,1,False,,Wed May 08 23:27:55 +0000 2019
1096157607235076096,"o matheus me espera pra ir embora e n é pra eu n descer a rua perigosa da estação sozinha, é pra fofocar msm",0,0,False,,Thu Feb 14 21:21:53 +0000 2019
1088833339858055172,"@MooreDeveloper @arthurbogea @VimLerNoticias @AndreiaSadi @g1 O lgbt não é morto na rua por falta de direitos, mas também não é morto por falta de segurança como você imagina ser. A diferença da morte de lgbts, pra morte de qualquer pessoa, é que (na maioria dos casos) ele são mortos por lgbtfobia. Falta de segurança é assalto, arrastão...",0,0,False,,Fri Jan 25 16:17:52 +0000 2019
1129319303378014208,Tristíssima pq tive que deixar um cachorrinho de rua sozinho em uma avenida perigosa,0,1,False,,Fri May 17 09:34:38 +0000 2019
1136243713049538562,eu gostaria de pedir perdao a todas as pessoas que me virem na rua hoje........... pq estou gata d+,0,0,False,,Wed Jun 05 12:09:46 +0000 2019
1135751933455687680,"queria ficar na uni até a última palestras da semana da comunicação, mas infelizmente a rua é perigosa",0,0,False,,Tue Jun 04 03:35:36 +0000 2019
1085339710233419776,"A gente tava passando por uma rua meio perigosa e o meu irmão “em uma mão tá o volante e na outra o cu, se precisar a gente coloca o cu no bolso e acelera”",0,5,False,,Wed Jan 16 00:55:26 +0000 2019
1101335465783889920,"Repórter na Rua 

Condutores reclamam da falta de segurança nas rodovias da região; ""Aquaplanagem"" resultou em três acidentes. Na Castello Branco, capotamento feriu três jovens. 

Confira todas as informações e fotos... https://t.co/ezBhhUZqSx",0,0,False,,Fri Mar 01 04:16:51 +0000 2019
1128371310101508096,"Diz que a Rua nova é perigosa, mas a maconha foi presa no centro https://t.co/XWHNjAo8xO",0,1,False,,Tue May 14 18:47:39 +0000 2019
1122993058084204544,@lightclientes Alo Light  desde ontem tem um fio de alta tensão pegando fogo E FAZENDO GRANDE estrondo aqui na Rua Nadir Leite em Monte Castelo Nova Iguaçu RJ. sei que vocês estão sobrecarregados mas a situação esta muito perigosa.,0,0,False,,Mon Apr 29 22:36:23 +0000 2019
1126662719166455809,Fica na calçada a rua é  muito perigosa ;),0,0,False,,Fri May 10 01:38:19 +0000 2019
1133434167503597568,"ai blz, chegou agr ela começou a falar pra caralho negócio de tipo ""amas como que vc vai sair daqui de noite nessa rua perigosa""
expliquei DE NOVO que eu ia sair de casa mais cedo e encontrar a mulher no centro
mas ai ela começou a arrumar mais desculpinha+",0,0,False,,Tue May 28 18:05:38 +0000 2019
1110381690692792320,Eu quando tô na rua numa situação meio perigosa kkkkkkkk https://t.co/TID8tGNFks,0,0,False,,Tue Mar 26 03:23:19 +0000 2019
1109562903550746624,"caralho @Uber_Brasil me sacaneando de novo
02 motoristas vieram até a minha rua (que nem é ingrime ou ~perigosa) pra cancelarem puta que pariu depois eu mudo pra 99 (q é mais barata) e n sabem porque",0,0,False,,Sat Mar 23 21:09:45 +0000 2019
1124551182519808005,"@Elitpro Vento, capital e ladrão .....

....não entram onde é difícil sair.

Também já morei em casa de rua em SP.  

Era relativamente fácil de entrar, mas perigosa.. para o ladrão ...  sair

Foi experiência sem problemas.",0,1,False,,Sat May 04 05:47:49 +0000 2019
1137540987134328832,Saber a fase da lua pela quantidade de barulho que os cachorros e gatos fazem na rua,0,0,False,,Sun Jun 09 02:04:40 +0000 2019
1119409232221229056,"@brendalipereira @RenanDelari @JUAREZ_CARDOSO @BuchechaOficial A GLO acabou faz tempo. Eles estavam na rua fazendo um patrulhamento de rotina no perímetro de segurança da Vila Militar, que fica próxima ao bairro. E isso não tem nada a ver com corrupção de governantes ou falta de material para as policias.",0,0,False,,Sat Apr 20 01:15:33 +0000 2019
1091564349918011392,"Caramba se eu não fui assaltada hoje na minha rua eu não sei o porquê , ou o cara não queria me assaltar ou a venda de drogas estava perigosa hj kkkkk",0,0,False,,Sat Feb 02 05:09:55 +0000 2019
1081216476521086976,"[04/01/2019 13:50:29] Xd: A rua tá perigosa, tem um tal de sol aí dando moca nos outros
 [04/01/2019 13:50:41] Xd: Fica em casa mesmo",3,2,False,,Fri Jan 04 15:51:10 +0000 2019
1116923653717934080,"@EternoJosu3 Vi ela de 11 horas da noite pprt 
Ela mnd eu ir pra casa q a rua tava perigosa 😭",1,1,False,,Sat Apr 13 04:38:45 +0000 2019
1128956935909400576,@helloakina eu não posso mais escutar música no trabalho pq a rua pela qual eu ando agora é muito perigosa e genho medo de ser assaltada 😭😭😭 mas antes de dormir eu escuto the same de peakboy .. é de lei !!! ♡,0,1,False,,Thu May 16 09:34:43 +0000 2019
1102236466305032192,"@brasil247 @RogerioCorreia_ Um Presidente corrupto e provoca a morte de centenas de pessoas por falta de ensino, segurança e saúde, não é um indivíduo de alta periculosidade. É um GENOCIDA. Não deveria nem estar na rua, vai que foge...",0,0,False,,Sun Mar 03 15:57:06 +0000 2019
1120346695404064779,Fique em casa a rua é muito perigosa,0,0,False,,Mon Apr 22 15:20:41 +0000 2019
1109315466919596035,"Porra, derson me fez chorar de rir aqui na rua cara 🤣🤣🤣🤣🤣🤣🤣",1,1,False,,Sat Mar 23 04:46:32 +0000 2019
1105783052058456064,"@BolsonaroSP É que antes a violência vinha da rua, dos marginais. Dava pra aguentar confiando na polícia,  no judiciário... Agora vem do Estado, é a violência institucionalizada. A mais perigosa que há... É com ação da própria policia e omissão do Judiciário. Vc fica a mercê...",0,0,False,,Wed Mar 13 10:49:58 +0000 2019
1090692197199036416,@zecaneto_ @therezatavares Mano essa parada do muro é um paradoxo . Você constrói muro alto porque tem violência e precisa de segurança. Mas aí você deixa mais perigosa a rua. Problema tá no antes: cidade é perigosa,0,0,False,,Wed Jan 30 19:24:18 +0000 2019
1115007086797127680,"saiu da igreja ???? — sair sim, vim direto pra casa ta mt perigosa a rua https://t.co/eo0XcWk3aU",0,1,False,,Sun Apr 07 21:42:59 +0000 2019
1110207883491397632,"eu tenho que pegar uma rua totalmente fechada e consideravelmente perigosa durante 20 minutos, tudo pra conseguir chegar a tempo de fazer a porra daquela prova e ainda sou chamada de irresponsável",0,0,False,,Mon Mar 25 15:52:40 +0000 2019
